id,compras_exitosas,errores_hora,tiempo_respuesta,peso_producto
55,6,4,1.8354995764944992,534.0169009026927
56,4,1,0.3636561499915391,500.6638338449867
57,8,5,0.9552247000015246,500.5714377461281
58,7,6,1.9204550776807392,518.4378223405713
59,9,0,7.001076413056926,501.2592974168249
60,7,4,2.6011960399530594,515.8882549958224
61,6,2,5.1176340816604515,526.9633386515736
62,7,2,2.872752007616703,491.8065712433
63,5,3,1.7915892827681374,418.1247341521636
64,7,1,0.42644428615548546,479.5518226603633
65,7,1,2.19733849193537,530.2170502708826
66,6,5,1.9530348099273842,499.15588046505866
67,8,0,1.8449655785943824,491.5217432268025
68,5,2,1.3458495493867908,529.1696248300802
69,8,3,1.504336744070725,497.4668770942526
70,3,2,0.8142605688443645,447.6866698562711
71,5,2,1.4650766178581305,462.36744847479144
72,7,1,0.4401861816030011,510.46620052042266
73,10,1,3.271300932043419,498.3277264601318
74,5,3,0.4110418781744449,536.3664119707305
75,5,1,0.17758874546879264,481.6682829048956
76,5,2,1.1462746791993639,492.2624809499051
77,5,0,2.1476877842757744,477.8874231734995
78,8,1,1.1514993715268136,486.9851455579887
79,7,7,0.6480120963509531,452.7024024686594
80,8,6,1.63366553158371,490.3578833987367
81,4,1,0.8523634522946468,498.7032784057524
82,6,1,5.402179665330414,496.5917289383579
83,7,4,5.118703735051414,553.7388315933202
84,8,5,1.3958042145436331,545.8371144294246
85,7,5,0.7946486508169145,481.22751322597287
86,7,0,2.6722096974216583,448.9015826336851
87,5,5,0.07480765183071454,497.5199911767111
88,5,3,1.2878342493375636,509.4127534542655
89,4,7,0.8199205754235015,478.4878981654291
90,6,3,5.064899488328987,479.72560915185693
91,8,3,0.02415129056028017,539.5638742328133
92,5,3,1.6095652436463972,493.5612107213674
93,5,4,2.6992582906839346,516.5562546423935
94,6,4,1.3272466123190378,476.7423575536389
95,5,3,0.17854356173053743,498.57648853188016
96,6,3,7.184332520018512,491.5915411591372
97,6,3,1.4596656140496989,483.1156690299178
98,6,2,1.9048010483856337,528.8825102880423
99,9,4,0.5399719068159187,465.2780747591747
100,8,1,1.3213525659769436,507.50142063778225
101,9,0,1.121255821772323,491.12195861273756
102,5,7,0.15569788913576454,510.37061205089685
103,7,1,0.22445777256177626,491.46058419454107
104,6,1,3.63381636294305,521.6798265479734
105,4,1,0.5483999375359758,476.5074350436962
106,7,3,0.4337223325187647,528.9388297918828
107,6,1,1.4060372920966986,499.2799326331395
108,5,3,2.92848699549536,466.78743677462194
109,7,6,0.1278966303219529,517.0053863975705
110,8,1,1.719858224628267,495.0287564120587
111,7,2,0.25387309945995734,457.3040518465114
112,8,3,0.07428473453950273,508.31170209397175
113,4,3,0.10837168895391924,525.1648928819425
114,5,7,3.593513166563624,532.0533935090033
115,5,5,0.25106405152274686,490.54120293500586
116,4,2,0.09240489566028914,503.63295138314345
117,5,1,1.1521506163930602,501.2634085698228
118,7,7,3.7157148521653185,537.2450657892838
119,4,5,0.6087299264319618,479.7377854406671
120,6,3,1.0953686647224408,488.38351369488646
121,5,2,0.08148260505969776,479.13199226375485
122,4,3,1.192325947750277,463.7712369221778
123,7,2,1.7236670289740847,506.194679526302
124,8,4,1.6921634512012989,540.0324582944397
125,7,3,0.8082121405602336,495.0378885371235
126,6,3,0.7582302194710838,477.9525844614216
127,5,6,0.22549461509759477,504.6714925558017
128,4,1,0.9139325976185806,514.7279544693164
129,9,4,0.20959838839631748,496.0909215640857
130,6,2,2.909968368878739,535.0883832988544
131,6,2,6.778990108439182,479.69095264281196
132,7,3,7.018085742403809,492.82575908719093
133,8,3,4.006014602637655,507.39969762107404
134,7,1,1.836546137510566,509.8240938154457
135,4,3,2.413725266684194,501.180702307454
136,7,2,0.6715212272750013,468.0395019410713
137,6,4,1.9926733217074548,558.4502851051583
138,5,6,1.2163240579046013,494.1007521238475
139,7,5,1.3156270235115586,502.75668796461645
140,3,5,2.8357893491474666,515.4190273293245
141,3,3,0.6623440110623319,484.08736593376176
142,7,3,0.7655674089779979,501.4231605217694
143,6,0,5.171004833254026,483.07024405866764
144,7,3,0.11573348309165334,510.38876853685576
145,7,4,1.329641569647941,493.09943378611075
146,9,6,4.87912025419714,506.7179631826167
147,6,2,1.8850795251782,473.83656633785995
148,6,1,1.5811102447919352,479.27708914984487
149,8,2,0.5746820725007556,465.87148307857996
150,7,2,0.8409813241571871,482.2367480168448
151,4,1,3.8217403851069074,435.6618939075465
152,7,2,1.6384103115308866,492.3224948578043
153,8,5,1.4461499400157265,486.64399320092684
154,6,6,0.2097872794116864,503.77277409062674
155,3,4,0.03231599324588352,501.11519311085726
156,7,2,6.63105919156159,531.4269942120268
157,5,5,0.9463731140985362,564.8577546193528
158,5,4,1.8487116454215786,528.4384753287659
159,7,3,0.16614390765968892,488.6723102656228
160,5,4,2.2984281857889117,487.66523125725274
161,7,0,5.393232893793648,521.7165760588929
162,6,2,1.714465275183832,457.9163826356792
163,5,2,0.2696137196608614,492.119926845913
164,6,3,1.7432157321100092,494.04617662390353
165,8,5,2.9078381645143123,514.6032871204703
166,4,3,1.043154891253761,515.3466586535195
167,7,5,4.237824697954126,481.3859864901743
168,7,2,2.0921323928561835,489.6406834573704
169,9,4,4.590204683258767,511.12760637081766
170,6,5,1.95370267748066,480.0269836020309
171,5,2,0.28148718368184666,530.1529608693571
172,9,1,0.7412339713489893,515.229380836006
173,6,0,0.4507795149260442,504.28773870487106
174,7,4,4.789981938518604,509.773514957023
175,5,3,2.8575693871468952,488.32773457648
176,7,4,2.2564841067186956,484.3427144453095
177,5,1,0.7161127085267454,489.381944596532
178,6,1,0.4067915864638257,512.4991673064962
179,4,2,2.8248749718984394,505.02537451771633
180,8,2,1.285508777346694,489.4321385076822
181,7,1,0.5118230918066684,518.7395435826913
182,8,2,1.9174675487768742,495.6513394415962
183,4,5,0.08233963529585459,482.6672313602708
184,4,2,0.7895556050868116,506.358537732463
185,7,3,1.2643186408469937,474.67426220942906
186,5,4,0.3202396994422136,457.81940625160746
187,5,2,8.353863094461069,499.8723856108684
188,6,2,0.4691608185918849,483.5646551572279
189,6,2,0.2793360926665708,493.64614118325375
190,7,5,0.45514386900763654,475.83167704638873
191,8,3,2.9312044983965837,530.2233034925642
192,4,2,1.1085300650392804,483.46268140179654
193,4,4,1.666731777335055,489.20001554572974
194,6,7,0.042465979806594556,509.44708168958084
195,7,1,0.07007606736386808,465.5846425419329
196,7,7,1.1805514995878807,463.7362556687824
197,5,3,3.392773963111159,509.5238208923353
198,4,1,4.329805034313114,488.87630923844574
199,4,2,0.18139611274190656,477.4626223276461
200,5,1,1.5459532643861007,515.084329323683
201,5,4,4.888981447279088,479.7019585223002
202,8,3,0.9819569570060966,493.1371925112769
203,8,2,3.5388123298035152,477.5967383006872
204,4,1,0.2870379876437126,507.5859296562456
205,6,2,5.478911145142548,533.3019048179193
206,9,3,2.7840077993678456,453.47400176669714
207,8,3,5.671803263285601,502.81644221876616
208,5,1,2.257837243837193,521.4147110471588
209,10,7,0.9032398814306208,489.46305631735567
210,8,2,5.5670946184237575,471.7239406426029
211,6,3,0.6447313805758969,510.5240881781851
212,5,4,0.8074508107230448,525.0413375844275
213,5,3,2.413342336620334,522.2630544411367
214,7,6,2.8990332537535135,509.1477334478707
215,5,5,5.30154896401161,502.44784344021605
216,7,2,0.4583293062832141,477.52468611539246
217,7,1,3.1989557099814614,521.6311237585985
218,5,5,2.6829942468069166,520.2489203338126
219,5,3,0.13184067081431353,471.54854203361833
220,4,5,0.9795088486805695,509.1119931961623
221,5,1,0.6647047496052972,516.3205968879946
222,6,3,0.7262209994211712,522.0528443018877
223,8,3,8.142844149357277,498.1252595218195
224,7,3,2.058792399679602,478.5608106463464
225,7,2,2.529400980610554,487.4470955033989
226,7,1,7.511546544454928,474.81875353860096
227,3,4,0.9470654020657482,498.72348337212543
228,6,1,3.2373626877724084,493.8278650857827
229,4,7,1.1401994775582243,553.6259105192177
230,6,2,4.073280214166815,522.3669285609533
231,5,3,0.3985062800984595,524.2387016722274
232,6,3,5.9009892839167755,511.7838122706932
233,6,6,0.4937757301670222,490.81705883328704
234,6,2,0.7897047665833375,493.1152510295482
235,7,1,2.822750417803184,495.4032675045845
236,5,5,1.000942635398074,504.70583181752835
237,7,2,1.8740656221431098,509.7292452555862
238,9,6,1.1760379876267237,500.01771569201304
239,5,3,2.7124611754345755,492.7350380664217
240,7,4,0.5183998088380105,485.1471092378004
241,4,2,0.12047261731786105,465.18378105541865
242,3,0,0.7131481765441472,532.0844791261662
243,4,3,1.2860821076543123,555.1382392066354
244,7,5,0.3678938792889803,529.9834195232063
245,9,3,0.8763814639187116,468.52335935173136
246,4,2,1.0215946426449123,519.6754142410223
247,6,3,0.11820922307277382,525.5944075405204
248,3,3,1.7508122699111237,489.91405753446605
249,3,2,4.31426013007785,512.2231809909757
250,4,2,0.32914304089827245,488.5924241869345
251,7,3,1.8216514515285644,538.2232248703435
252,6,2,2.185693114443944,509.13427305538283
253,4,1,1.087161460271869,477.0711127157238
254,7,2,2.4152762760188624,516.7452024502335
255,7,4,1.0577468312433034,526.4695168372562
256,6,4,1.404930066368124,504.9532912783969
257,4,4,0.014760422882694028,511.9860422935817
258,5,3,2.3534943766060223,498.2561642692801
259,6,3,2.1655330704036055,471.64298867134414
260,8,1,0.07831525512523473,496.2066560394873
261,6,4,0.9185234054202026,513.075990824089
262,2,2,7.729500440141046,496.79932830041906
263,8,2,1.0919958359123716,520.0191356684898
264,6,2,1.3940911594338155,490.19546097006037
265,4,6,4.814339778304967,491.8352293137293
266,5,1,2.526468332323109,520.7779999498476
267,5,2,1.7448832766855982,505.5463129200761
268,5,2,3.197042249393556,489.7069604711102
269,7,2,3.995594323932003,525.8451344002156
270,7,5,1.2208797017852966,482.7816070512368
271,5,3,1.2891268941796725,481.82627602456625
272,5,1,0.9756866227276091,429.26377972339816
273,4,3,6.804764567870974,486.1507862855638
274,4,5,2.3891426361759636,532.7179169730571
275,6,4,0.17378218562937103,448.19268284568903
276,6,4,3.9749593524651803,476.20199649426957
277,5,5,1.3100077137656883,510.9767138972542
278,5,2,0.14246340822651993,443.8783306526818
279,5,3,1.595759143339993,487.2325346622559
280,5,2,1.0796998289184865,528.5215803902687
281,4,8,4.2033645648792355,551.0756450462247
282,7,3,0.45629862755108447,507.2561641416758
283,7,4,3.5027474410482884,476.8383245439721
284,8,5,1.6314826524708477,475.99678153379296
285,6,4,0.11231611788152783,503.6226992332726
286,9,3,7.140082045423928,507.0240830291275
287,6,3,1.4374028293021897,546.4482190014562
288,6,1,0.6874521563101749,524.2701213134301
289,7,4,1.2675194643548529,502.1026621972123
290,6,4,3.9018543960944574,491.61981866851454
291,9,3,0.7274081075142634,575.3677927325552
292,9,2,0.4280613908200791,515.6648699998974
293,5,5,0.2763902089550304,483.2812071605614
294,7,1,0.7072432156353936,494.38442691021305
295,8,7,3.028692667952104,478.0636314999225
296,6,3,1.2759032077210986,439.8862618537403
297,5,4,0.5161989130096801,507.81627478018305
298,7,2,0.3634874466071704,544.5613554139329
299,6,0,0.8091194656992609,459.23606994381737
300,8,4,5.624302117115613,501.3815648969754
301,8,3,0.840223839512816,482.3273805215601
302,6,4,8.86648423548463,513.0375631392463
303,6,3,1.3280719307871494,495.69174608188587
304,5,1,0.39486369266729987,465.99863363955996
305,5,0,4.4353869384035365,475.4724071512566
306,3,3,1.2336889089268963,479.2424867003948
307,6,2,2.473483398878105,533.6079551996802
308,7,6,8.234602100224643,532.3314819232538
309,5,2,0.10295578141717246,492.21630282218257
310,7,4,0.20338906449370395,530.6950858362836
311,6,3,2.5491964544197456,495.67040401509564
312,8,7,0.6620840232600429,491.83343103874535
313,9,5,0.40742070251068796,501.4279460137794
314,3,4,0.08031501364000024,507.1206319655909
315,4,1,0.044177770037457244,486.113880178375
316,5,6,2.9787425556384566,500.54664355455554
317,6,1,0.28874197841340865,519.6830626411631
318,7,2,1.26117353907741,503.2384909801512
319,8,1,1.8622850271282125,501.069572553108
320,7,3,1.1184630255481236,512.3545053570199
321,6,2,0.054961629320610446,516.6676515214652
322,5,1,3.060343343847066,498.43460453467696
323,5,0,0.02113775780329084,488.1454735730463
324,7,1,2.8700441672485537,504.7300825868559
325,3,1,4.475552475327412,460.1509067544175
326,5,5,1.134227377846188,494.74195011240363
327,6,2,1.5337703264500329,438.21100229214346
328,6,6,1.2962841226884407,458.1052054140875
329,6,2,0.9859996322453437,454.3453537645822
330,7,5,4.368262971026606,526.1837935613263
331,7,2,4.4873782473675154,500.34954539923314
332,5,1,0.8183932169327452,468.44877441959164
333,9,1,1.9093862807365065,512.2766510861339
334,8,2,5.232060733810963,524.716361984163
335,9,3,6.5434195024900585,512.7121389036844
336,9,2,1.4224554678758092,495.2822467876853
337,4,1,1.2059724899914948,505.81216546048415
338,5,5,0.6533845183763852,522.5374133285683
339,6,5,6.382126081885484,488.2688540584336
340,8,2,0.3082014059222692,500.74667308144564
341,6,1,1.7341897573853986,493.5701738848392
342,6,3,0.6641047861241048,459.66460368368786
343,7,0,0.6542552803304643,522.9142045161076
344,6,2,1.0382821610086899,551.4317966248502
345,6,6,13.439128323047543,478.15513446897023
346,6,7,0.11306939597246707,524.0670058721574
347,5,3,1.728069438563821,478.95015550595997
348,9,3,0.17236269701234794,503.31969537692663
349,7,3,0.3357034944912859,537.7003068447444
350,6,1,1.1580766770690523,486.9890253651972
351,6,3,1.4285787452385,499.63283964020314
352,4,4,0.5989490845315081,454.9624250872981
353,5,4,0.7609318095535617,483.39489140134424
354,8,1,0.1819665532947585,452.3431919499824
355,8,3,0.7225704925510391,510.72945299687495
356,5,0,6.795911645225018,520.7909389737895
357,9,2,5.790231726990648,494.4591278357299
358,6,4,0.815570465444863,507.1471741814198
359,4,6,1.6919158862557113,491.8567386187388
360,6,3,4.806920059195192,518.5136341468609
361,6,2,0.012406043323879326,503.23654837812995
362,5,4,3.3286708657337143,450.35841610491104
363,6,2,5.927287436565269,523.4995204523206
364,6,4,0.19153718525268368,490.26143013542116
365,4,2,0.3521566194443919,468.2405132197899
366,6,6,6.475419284563655,489.02665069139994
367,3,2,1.5423910457138963,452.448258786339
368,4,0,0.02859674141901827,468.7527672190239
369,7,5,0.5958204004436515,503.5737402528847
370,8,3,1.1954691911579085,505.66779215851415
371,8,2,2.3612217372879427,507.6609708563792
372,9,5,2.6422149364674303,500.08024669408746
373,8,4,10.7727733369941,482.6783719131997
374,5,4,0.6779821707924266,498.63852151348584
375,8,7,1.545333824781773,489.0698138263029
376,7,2,1.524238166788931,459.3554600481204
377,4,2,1.040557863116872,480.6896252247353
378,9,5,0.3706406424155779,522.2385307792256
379,5,4,7.584622611356139,539.7073538013736
380,7,3,3.8389655117757178,516.2818761029672
381,8,2,1.3796375648322021,538.5924440248103
382,5,4,1.8488747652277786,502.13471525337394
383,6,4,0.5156280045162553,543.5594021175634
384,4,5,1.5695912551202036,551.3622110082146
385,5,1,2.374691165954207,456.6632625490953
386,5,2,1.4479016715718456,505.5373326783208
387,7,1,9.268203510460674,502.16075472718853
388,7,4,1.890109229971081,489.39740461039753
389,5,1,0.927164461547369,512.2978884537847
390,5,3,2.9581533204366126,501.0281267160469
391,2,1,0.3737739527569037,481.6137769901989
392,6,2,0.9706920522860667,499.3348723740755
393,7,5,0.8522305771075394,530.1148644842098
394,5,4,1.1305885932602338,504.5634524220669
395,7,3,3.044501506136853,515.6738687064034
396,4,3,1.3239678067749792,493.07367249302274
397,4,5,3.1598985191502313,511.30160025379035
398,6,3,1.718351124987836,469.7696367379205
399,5,2,0.8373117540410482,487.50698751450517
400,5,1,3.321238675458172,497.4332847858518
401,8,2,0.544377881303494,468.09160198433653
402,4,1,0.5081928225902078,479.2445820276932
403,6,2,1.404387652900328,507.8277942143473
404,5,1,0.6045067629872475,503.2457979072008
405,7,3,0.018257147777313115,520.1591356164428
406,4,3,2.089939417631036,484.9872245453709
407,6,6,1.4311693437344837,501.44005565013106
408,9,5,1.1794411996740766,483.2033147279043
409,4,6,6.820588139813656,517.6532137277331
410,8,1,1.693525532311585,529.7686529006312
411,7,2,3.9818590566610577,512.0831206813201
412,3,4,0.3003676674956148,526.5298569069146
413,3,2,1.684252672868285,500.81249657219655
414,6,1,4.049598050715416,520.1398458748794
415,6,4,1.7498454078580858,501.8854435653115
416,6,4,2.5317969727081224,474.37679833535583
417,7,1,0.93056898083535,506.16803471746516
418,7,4,0.19401217156210385,475.11758265523724
419,5,3,1.2246106742608784,558.4782237892227
420,5,1,1.0033333599369643,491.64779603061663
421,5,2,4.035717504517641,516.1259463862249
422,5,1,0.5594153780048572,499.68966951186013
423,8,2,6.80645252901393,469.1596643991023
424,6,2,6.346759293384877,452.53692424838573
425,8,3,0.5690584772435664,518.7253488768533
426,6,4,0.8555808130910317,538.7335231692765
427,6,4,4.518203510760624,481.62990731974105
428,4,0,6.799729793395819,458.58268701101025
429,7,3,1.1719573707747815,491.8709316894594
430,8,0,0.7742596007771472,476.57207386903167
431,8,3,1.493492634304409,483.7421080034477
432,5,1,2.328025282892511,515.2593424931322
433,6,4,0.6389634359131852,498.73842381492904
434,8,5,2.667200224160431,479.2623110279496
435,8,1,0.10607880877436308,514.7125196565298
436,5,3,0.10110186162447521,516.6718086268947
437,8,3,0.9764580716124998,491.57356284888436
438,5,3,0.8722812307330801,503.4479130229515
439,5,2,0.7585225404775371,513.0125470769244
440,8,3,1.3506921792937874,510.6525782745849
441,8,3,0.7734837212997688,501.01535217413834
442,3,4,0.42702495488599046,535.8146529556324
443,7,3,0.7405904146117664,514.5670203253796
444,7,1,7.370115357637773,488.73302458755666
445,5,2,1.0590433448748782,488.88327330752736
446,3,4,1.1765395598567936,486.0478412465832
447,3,1,1.7186160083681676,515.8030236806953
448,5,4,8.189581533220137,484.43131099995236
449,7,2,0.5530920222135497,489.37752276992984
450,8,1,2.28689785301858,526.4505597028954
451,5,5,2.517454292586845,504.7907990516847
452,6,6,1.8695429920776057,529.9633156780296
453,6,1,0.1854992688015947,519.9514968338085
454,4,7,2.259415206094576,470.58320427324844
455,8,4,0.1324819892575126,497.44667354398246
456,6,3,1.8133871126365364,524.7487259992135
457,9,3,2.690928174330804,469.4455983712247
458,6,0,0.4739015948389249,510.4927705089669
459,8,3,3.6855414915235882,499.0190881575314
460,8,3,0.06164804398719881,456.13028144694033
461,8,1,3.7134007974683465,502.99148261297336
462,5,0,1.2335913563939878,479.06329959683666
463,5,2,0.4907474923650622,470.8087054470893
464,6,4,0.2872284392387655,500.2285168955658
465,3,6,6.128329215016036,451.72867651867483
466,7,3,0.15088206304784618,483.1427426853779
467,7,3,0.44402193569794857,563.7793563125662
468,4,2,0.8548765618147648,516.2555598351736
469,7,1,1.9364044817977946,477.96437734581616
470,3,0,1.5740415606941272,535.1041485025099
471,9,2,0.2685341661563596,475.19891098057167
472,3,6,0.684214521647208,486.1576211716132
473,9,6,0.545591573021044,471.2787147517678
474,4,3,0.4804340911186651,506.40199696665053
475,6,3,1.0591483576150997,534.2157405524282
476,2,2,2.4350041781190717,475.0248441860036
477,8,5,0.4904024157113892,448.4889240647728
478,6,3,0.9135553728463964,527.2741668629855
479,3,2,0.991602864707454,538.845012527192
480,6,2,7.497813510733513,450.12298833963166
481,6,2,6.187411696775183,511.5013585361611
482,5,3,3.220252125831439,505.6626338028822
483,6,1,0.5532440440259808,480.3131173778061
484,6,6,0.14092500335415165,465.1411083332692
485,6,4,0.7622401490638577,524.793758636164
486,4,6,0.6206586582047245,504.4767632864299
487,9,2,1.410139141881239,506.360661435668
488,7,5,3.0077060345126205,484.45576617917
489,3,2,3.9084100575952863,479.95226988875106
490,4,3,3.726907355936044,438.62566146815135
491,6,6,0.8915605909758006,494.299299255378
492,6,6,2.324602140022015,535.9706594863555
493,7,5,0.7503593462375231,477.74363949878364
494,7,4,0.12567842379845262,461.9396326433315
495,6,3,2.4184080305836444,510.891614161425
496,7,1,0.01975232339850701,515.5019999611584
497,6,4,1.052496511880298,485.3523509829706
498,8,3,0.799103063543024,491.280888382509
499,3,4,2.364276110682943,506.59757793046896
500,3,2,2.9069674862617174,496.11126328426684
501,5,2,0.7250831982315024,525.0032333938495
502,6,4,3.3386626317882704,560.9310643981055
503,7,4,0.6960442909427753,457.2709111202386
504,5,1,1.1823597265391956,530.7438782639495
505,5,2,2.5967027012414303,502.6314925255833
506,8,4,2.3612954509774964,534.705023471354
507,4,2,8.74311878572798,518.108862781642
508,5,3,0.510200088796951,501.5289114983928
509,3,5,2.171300797434813,519.0005735610258
510,5,2,1.881586504979661,490.14610572038004
511,6,2,4.932525963887901,480.64246444737864
512,6,2,0.34006390848935697,520.2715778899587
513,4,2,2.787026014628955,478.8917887802624
514,4,4,1.6799033621046973,516.0593147910392
515,9,2,0.6422457220740379,500.76868957718744
516,9,2,1.2865624824775455,441.7639587219356
517,7,3,0.8122604497079458,485.6404387384265
518,5,2,1.7317342943941452,508.37095487561555
519,3,2,4.396461161039542,489.8499834022877
520,8,2,1.6847101196117045,436.3316972059454
521,6,5,1.9978366542547987,533.018753195654
522,7,4,1.4627278397245456,504.2343762817903
523,3,4,0.10504179294545081,511.09348228174514
524,4,4,0.5301681675278442,488.1680961955439
525,4,4,1.3545544716066276,513.2872422036664
526,6,4,0.7428094609516299,545.8705036146675
527,6,0,0.40120796767998324,481.62317540931605
528,7,1,1.4028944291551646,541.6753176339267
529,8,4,0.7796061810100048,509.9641016473002
530,4,1,0.597102236001904,478.2641812990784
531,5,4,1.2471878240269452,555.3097659397752
532,1,1,0.2860884399080486,509.7910059972233
533,2,2,5.255127791907216,516.9119667193261
534,6,2,4.045398130550464,493.26619738183103
535,5,1,2.4594059125086147,480.09183386676204
536,4,4,0.22457742632922725,504.19533111689475
537,4,7,2.9911228121820077,539.5365930870832
538,7,3,3.300075364431818,492.2585046953578
539,6,4,2.9200076856710893,499.3312188606466
540,8,5,0.24199965399098233,536.4082117994897
541,3,3,2.065132067970618,492.491828854894
542,6,2,3.595452016339211,512.7569077792281
543,7,3,1.7224378260131856,521.9337626684925
544,5,2,2.079219611963342,495.0804762780754
545,6,2,1.2263202575213132,507.74593982999806
546,7,4,1.5045519528712807,516.5275694420293
547,8,1,0.06996328680903927,489.97712016139684
548,5,5,2.037549787376217,520.3941291247498
549,6,2,0.16991180996684735,486.32534791361405
550,5,3,1.14191075771995,483.12281052598775
551,6,6,0.6924737856294044,461.8239734794886
552,4,3,1.57679770508331,487.41344140247355
553,6,3,0.28639323996925514,479.6124324532445
554,6,7,2.352996759849504,489.9781510936256
555,4,3,3.1696031582544673,515.2998157978622
556,6,1,0.35670954915951975,456.85814366562244
557,8,0,0.22032870983885056,450.6332276353223
558,9,3,0.3145137914196958,481.27301958371794
559,5,1,4.193217100727833,511.5307623396664
560,6,2,1.5023547042144811,507.22162367549214
561,5,1,1.25944729661117,480.8734416772269
562,7,3,0.22569207838803187,529.2352058039115
563,8,1,2.0971087526162817,483.5397516220415
564,9,2,4.049900529393362,511.5613496531782
565,7,4,3.5226840441555867,490.9303418116457
566,6,3,1.9672915459299989,478.2805912251586
567,6,4,0.15652580434678837,484.87333029713153
568,6,2,0.23846147729172124,518.3500096203389
569,4,2,0.10113235362391897,509.0256286285689
570,7,3,0.5954088348821933,524.2025665944136
571,6,1,0.2915815330068519,509.024652063427
572,5,2,0.6023400283026276,459.7207634206445
573,6,4,0.9724548303491272,552.8603708577198
574,6,6,5.7288040458218,509.37922535146174
575,4,4,1.8851465218053558,512.8667888597057
576,3,1,3.6033018861041675,490.57905801258596
577,8,4,2.4781743251522337,527.8294573325177
578,4,4,0.23870056998547717,472.67231098499695
579,6,1,2.663009460534665,515.2457269415873
580,7,5,0.6434400435732262,448.009167943824
581,6,2,2.03835222084033,516.9302130337546
582,3,1,0.8339480860459548,473.01123970901426
583,6,4,12.12571768340296,506.9248630106781
584,7,3,0.6118318860122791,533.9335116686543
585,5,3,0.6545942323002407,520.567934362511
586,7,6,5.337820200542134,530.609541752939
587,8,4,0.049906322564929974,528.0212110911953
588,8,9,2.3859931144842346,486.892931427253
589,8,3,2.5843435232263468,514.9582543451963
590,8,2,3.6203998369236383,456.87707760145474
591,8,3,7.333399359021609,482.82658955139374
592,5,2,7.42650160747506,534.8163722071013
593,7,5,0.13500958181322742,490.3740799393445
594,7,4,3.450138909396424,453.29995283323143
595,4,3,2.0786685362899324,550.342472933284
596,6,5,2.08451382246539,514.056257079243
597,5,3,0.27473445520332773,519.1119555076448
598,7,1,2.1007140576155563,475.4882616269526
599,7,3,8.089118997829152,507.10141426324674
600,9,7,4.856717754263669,506.4393742722299
601,7,3,1.1565346150939937,479.46287858440814
602,7,2,0.08153560299014384,495.754507861921
603,7,5,0.8997542343026391,462.48830718042456
604,8,2,3.5018913391211512,491.33226167809994
605,8,4,2.4179646719741257,524.3461564314955
606,6,1,1.2299428497691083,481.32879352519785
607,7,3,0.1133556037469997,547.6824459106639
608,7,8,1.113371716131574,464.0977121866236
609,6,3,1.2660804525936897,493.4956162551101
610,5,5,5.277669629782799,483.58925090964686
611,9,6,2.049345524215989,495.49547921567824
612,5,5,0.7469241733004863,534.286869553523
613,6,4,1.4902214598815384,475.38861258839756
614,8,3,0.13667611718063818,488.71823672676175
615,4,4,7.192107308362559,516.3626438180785
